cards,sum
DD9 CC4 CC7,20
SS4 CC6 HQ10,20
HH10 SS7 CC3,20
DD10 CC4 HH6,20
CC4 CJ10 SS6,20
CC9 SS5 HH6,20
CC9 SS10 HA1,20
HH8 SS6 HH6,20
DD2 CQ10 SS8,20
CC9 HJ10 HA1,20
HH9 HA1 HQ10,20
SS7 SS3 SS10,20
CC5 DD5 HH10,20
SS3 CC7 HH10,20
DD7 CK10 DD3,20
CC6 SK10 SS4,20
SS7 HH5 CC8,20
SA1 SS9 CK10,20
DD3 HH7 HK10,20
SS9 SA1 CQ10,20
SS7 DD7 HH6,20
CC7 DD3 HQ10,20
HH6 SJ10 SS4,20
HH6 DD10 DD4,20
SS3 SS7 HQ10,20
CK10 CC9 HA1,20
SK10 DD4 SS6,20
HH3 SS9 SS8,20
CC3 CC7 HQ10,20
SA1 HH9 DQ10,20
DD7 CJ10 HH3,20
CC10 DD5 CC5,20
CC2 DD8 SQ10,20
HQ10 SS5 DD5,20
CC8 CC2 SK10,20
SS5 CC5 DJ10,20
CA1 HH9 DJ10,20
DD4 SS10 CC6,20
SS8 CC2 DQ10,20
DD5 SQ10 CC5,20
SK10 CC9 HA1,20
HH9 HH8 HH3,20
CA1 DD9 DQ10,20
HH9 DQ10 DA1,20
DD7 DD7 SS6,20
CC5 CC8 HH7,20
DQ10 DD7 HH3,20
SS5 SQ10 DD5,20
HH8 HH7 DD5,20
CC9 SS5 CC6,20
CC7 DQ10 CC3,20
SQ10 HH7 HH3,20
HJ10 DD8 DD2,20
SS6 CC4 CC10,20
SS7 CC9 DD4,20
CQ10 SS9 CA1,20
DD7 SS3 DJ10,20
HH6 SS4 CQ10,20
SS6 CJ10 CC4,20
SS4 HH7 HH9,20
HH9 DD2 CC9,20
CC2 CC10 SS8,20
SS9 DD4 CC7,20
SA1 SK10 CC9,20
HH7 HH4 CC9,20
HH10 HH8 HH2,20
DK10 SS8 CC2,20
DD3 CC7 HJ10,20
CC9 CC8 HH3,20
DD5 DD10 DD5,20
HK10 SS5 HH5,20
DJ10 SS2 HH8,20
SS4 DK10 SS6,20
CC2 CC9 SS9,20
DD3 SS7 DQ10,20
CC4 DD6 HH10,20
HH6 DK10 SS4,20
SS3 CC9 DD8,20
DD9 HA1 CJ10,20
DD10 SS2 CC8,20
CC9 CC6 DD5,20
HH8 HH5 DD7,20
DJ10 HH9 SA1,20
HK10 HH6 SS4,20
SS4 HJ10 HH6,20
HH8 SS6 CC6,20
HH9 SA1 HJ10,20
HH2 HH8 SK10,20
CC3 HH7 DJ10,20
DQ10 HH2 CC8,20
SS7 CC4 DD9,20
CC9 DJ10 HA1,20
HH4 CC6 DD10,20
SS7 DD4 HH9,20
DD5 CK10 HH5,20
HH2 SS8 DD10,20
HH8 DQ10 CC2,20
HK10 SS9 CA1,20
CC9 SA1 CK10,20
DD2 HH8 HQ10,20
DD9 CJ10 CA1,20
HH10 HH4 SS6,20
DD5 DD5 DD10,20
CC8 CC10 DD2,20
DJ10 CC3 CC7,20
SS9 HH8 CC3,20
HH7 DD8 DD5,20
CC10 SS9 HA1,20
SS8 SS2 SS10,20
SS5 CC5 DD10,20
CA1 DD10 SS9,20
DD7 DD10 SS3,20
SS6 SS4 DQ10,20
HH10 SS3 DD7,20
HH3 CC8 HH9,20
CC4 HH6 DJ10,20
HH7 HH9 HH4,20
DA1 HH9 SJ10,20
SS9 DD6 HH5,20
DD10 CA1 HH9,20
CC5 SS7 SS8,20
HH2 SS8 CK10,20
DD10 HH6 SS4,20
HH5 CC5 CK10,20
SS6 HH4 SJ10,20
DD7 CC9 HH4,20
SS8 CC2 SS10,20
SS7 CC4 CC9,20
CA1 HH10 DD9,20
DD6 CC9 HH5,20
SQ10 HH4 SS6,20
SJ10 SS2 HH8,20
HK10 CC8 SS2,20
DD10 HH9 SA1,20
SS9 SS10 HA1,20
CK10 SS7 SS3,20
CJ10 DD8 CC2,20
DD9 HH9 SS2,20
HH6 HJ10 CC4,20
CC9 DA1 CK10,20
SS9 HJ10 DA1,20
HH10 SS4 SS6,20
SS5 HK10 SS5,20
CC4 CC6 DD10,20
DQ10 CA1 DD9,20
HH8 SS2 HQ10,20
CC6 DJ10 CC4,20
DD5 SS5 CC10,20
CC8 DJ10 SS2,20
DD9 SS9 SS2,20
DD7 CC3 DQ10,20
DJ10 HH8 SS2,20
CC8 SS2 HH10,20
HK10 DD4 DD6,20
DA1 HJ10 DD9,20
CQ10 HH9 CA1,20
CJ10 CA1 HH9,20
DA1 DK10 HH9,20
CK10 CA1 DD9,20
DD2 SQ10 SS8,20
SS6 SQ10 CC4,20
HH7 HH3 SS10,20
SS7 HH9 SS4,20
HQ10 CC3 HH7,20
SS9 DA1 DK10,20
DD5 SS5 SK10,20
DD9 CA1 DQ10,20
CC9 CC10 HA1,20
DD8 DD5 SS7,20
DD2 SS9 HH9,20
CC2 CC10 DD8,20
HH2 HH8 SK10,20
HH4 SS9 CC7,20
CC7 CJ10 SS3,20
CC9 CC4 SS7,20
SK10 SS3 HH7,20
SS9 CA1 SJ10,20
CC8 HH10 HH2,20
SK10 CC9 DA1,20
SJ10 CC9 HA1,20
CC5 HK10 SS5,20
DJ10 CA1 SS9,20
DD3 DK10 CC7,20
SS7 DD9 SS4,20
DD2 SK10 DD8,20
DJ10 HH3 DD7,20
CC7 SS7 CC6,20
SS9 CK10 HA1,20
DD6 SS5 DD9,20
DD5 SS5 CJ10,20
SS7 DD10 SS3,20
DD10 HH2 DD8,20
HH8 CC2 SQ10,20
HH8 DD9 CC3,20
SA1 HK10 SS9,20
HH3 CC7 HJ10,20
CC8 HJ10 DD2,20
HH6 SS9 DD5,20
HH8 HH10 CC2,20
HH6 HH10 HH4,20
CC7 DD10 CC3,20
SS10 HH3 CC7,20
HA1 CQ10 SS9,20
CC2 SQ10 CC8,20
HH8 SS7 HH5,20
CC8 DD2 HH10,20
HQ10 CC4 HH6,20
HH7 CC3 SK10,20
DD2 CQ10 SS8,20
SS4 SK10 CC6,20
CK10 HH8 DD2,20
DD7 CC8 DD5,20
CC10 CA1 HH9,20
CC4 HH6 DJ10,20
DD8 DQ10 DD2,20
DA1 SQ10 SS9,20
DD9 HQ10 SA1,20
DD2 DK10 HH8,20
CC6 DD4 CC10,20
SS9 HA1 SK10,20
HH2 DQ10 CC8,20
CA1 CC9 CQ10,20
SS9 SS9 SS2,20
SS9 DA1 SS10,20
DD4 DD7 HH9,20
SS6 HH4 SJ10,20
CC4 HH6 DK10,20
HH8 DD7 CC5,20
HH4 DD10 DD6,20
CK10 DD6 DD4,20
HH5 SS5 DJ10,20
SS9 HA1 DD10,20
CC8 CC2 HH10,20
CK10 DD7 DD3,20
DD10 DD2 SS8,20
HH4 DD6 SQ10,20
DD4 CC6 CJ10,20
CC4 DD6 SJ10,20
HH7 DD6 DD7,20
SJ10 HH8 SS2,20
SS8 CJ10 CC2,20
SS8 DD2 DK10,20
SS6 CJ10 CC4,20
DD9 HH4 HH7,20
HH5 CC5 HK10,20
HH10 SS8 CC2,20
DD9 DA1 SJ10,20
HJ10 CC2 HH8,20
SJ10 CC7 CC3,20
CC10 CC2 HH8,20
SK10 CA1 DD9,20
DA1 SJ10 CC9,20
HH9 CQ10 HA1,20
SS2 HQ10 HH8,20
SS9 SS4 DD7,20
SS10 DD2 CC8,20
HA1 CK10 SS9,20
CC7 SS3 SJ10,20
HH3 DQ10 DD7,20
HH5 DD9 HH6,20
DD8 HH10 SS2,20
SS3 CJ10 SS7,20
CC8 SQ10 SS2,20
DD4 CC6 DQ10,20
CC9 DD10 HA1,20
DK10 DD8 SS2,20
DD6 DD4 SK10,20
DD7 DD6 SS7,20
DD5 SS5 SS10,20
CC6 HK10 SS4,20
DD10 DD7 SS3,20
HA1 DD9 DD10,20
HH4 HK10 DD6,20
HK10 SA1 HH9,20
CC6 HH4 HJ10,20
SS8 DD4 HH8,20
CC4 SK10 HH6,20
CC3 CC10 DD7,20
HH6 SS6 HH8,20
HH3 DQ10 CC7,20
CC4 CC10 DD6,20
CC9 CC4 SS7,20
SS6 SS4 CJ10,20
CA1 CC9 HJ10,20
DJ10 SS9 DA1,20
DD6 DJ10 DD4,20
CC8 CC3 CC9,20
DD10 DD3 DD7,20
DD4 DK10 DD6,20
SJ10 SS7 DD3,20
SK10 CC3 HH7,20
HJ10 HH6 CC4,20
SS6 DD9 CC5,20
HK10 HH4 CC6,20
SS8 SS2 DK10,20
HK10 CC6 DD4,20
SJ10 CC8 HH2,20
SS10 HH4 CC6,20
DD3 CC7 DK10,20
DD8 HH5 DD7,20
SA1 DJ10 SS9,20
SA1 DD9 HH10,20
HJ10 CA1 DD9,20
HJ10 HH2 DD8,20
DJ10 HA1 DD9,20
HH5 SS5 CC10,20
HK10 DD2 CC8,20
CC5 HH7 CC8,20
HH7 DD7 SS6,20
DD3 HH7 CK10,20
CC7 DD9 HH4,20
HQ10 DD8 HH2,20
DK10 SS6 SS4,20
DD8 HK10 SS2,20
HH3 DQ10 CC7,20
HH10 DD6 DD4,20
DA1 HH10 SS9,20
SS6 HH10 SS4,20
HH6 HQ10 CC4,20
CA1 SS9 HK10,20
DD9 SJ10 CA1,20
HH8 DD2 DQ10,20
DD10 CC7 SS3,20
HK10 CC8 HH2,20
HH5 SS6 DD9,20
DD8 HH5 DD7,20
SQ10 DD7 DD3,20
HH9 SJ10 SA1,20
SJ10 SS6 HH4,20
DD8 HQ10 SS2,20
DD7 SS9 CC4,20
HH5 HH5 SK10,20
HH9 SS5 CC6,20
DD6 HH6 DD8,20
HH4 HH6 DD10,20
CC9 HA1 HQ10,20
HH5 SQ10 HH5,20
HH7 DK10 SS3,20
SS5 SS8 HH7,20
SA1 DD9 DJ10,20
SS9 DA1 HK10,20
HH6 CC4 CC10,20
DD8 HH2 HH10,20
DD2 DD8 SJ10,20
DD2 DD10 HH8,20
HH7 DD5 DD8,20
CC6 DD7 HH7,20
DD4 HH6 CJ10,20
SS2 DD8 CC10,20
DD4 CC6 CC10,20
HH2 DD8 HQ10,20
DD9 DA1 CK10,20
CC10 CC3 HH7,20
DD2 SS8 DJ10,20
SS9 HH6 HH5,20
HH2 SS8 CJ10,20
CC8 HH2 DK10,20
HH2 CC8 SJ10,20
HH10 CA1 CC9,20
HH6 HJ10 DD4,20
SS8 HQ10 HH2,20
DD4 DD9 HH7,20
SS5 SS10 SS5,20
DJ10 CC7 SS3,20
DD5 CC7 HH8,20
SS4 SS6 SS10,20
HH6 HH9 SS5,20
HH5 DD5 DJ10,20
DD8 CC4 HH8,20
DD7 SS6 DD7,20
CQ10 HH8 HH2,20
DD4 CC7 DD9,20
SS7 HK10 SS3,20
HH6 DD4 CC10,20
HA1 CC9 HJ10,20
CC2 HH9 SS9,20
DD4 CC9 HH7,20
CA1 CK10 CC9,20
DD7 CC9 CC4,20
CC6 CC4 DJ10,20
SS2 DK10 DD8,20
DJ10 CA1 DD9,20
SQ10 SS2 CC8,20
DQ10 CC2 CC8,20
DD8 SS3 DD9,20
HH8 SS8 SS4,20
HH2 CQ10 CC8,20
SS10 HH4 CC6,20
DD8 DD6 DD6,20
SJ10 SS5 SS5,20
CK10 DD7 HH3,20
DK10 SA1 CC9,20
CQ10 DD8 SS2,20
SS8 CC2 CC10,20
DD2 CC8 SK10,20
HH5 HH9 CC6,20
SS3 CC7 SK10,20
CC4 HH6 DQ10,20
DQ10 HH4 HH6,20
SS7 SS10 HH3,20
HQ10 HH7 SS3,20
CC7 SS3 CC10,20
CC5 DD10 CC5,20
SJ10 SS3 HH7,20
HH7 HH6 DD7,20
HQ10 HH4 DD6,20
HH8 HH2 SK10,20
DD3 CC7 SK10,20
SS8 CC10 DD2,20
HH2 SS9 SS9,20
DD7 HH3 DJ10,20
HH7 HH3 DD10,20
HH4 HH6 DK10,20
CC3 SS7 HQ10,20
CC7 SS3 HJ10,20
CC6 CK10 DD4,20
CC7 HH4 DD9,20
HH7 SS10 HH3,20
SS8 CC2 SK10,20
DD8 CC2 DQ10,20
SK10 HH3 CC7,20
CC4 HJ10 SS6,20
DD7 SS6 CC7,20
SS5 CC5 DJ10,20
HH6 HH4 DD10,20
CC7 CJ10 HH3,20
SS3 SQ10 SS7,20
CC3 DD7 DJ10,20
CC10 DA1 CC9,20
HJ10 HH8 CC2,20
HH2 SQ10 SS8,20
SS7 HH4 DD9,20
HH3 HH7 HJ10,20
DD6 HH4 SQ10,20
CC10 DD8 DD2,20
CQ10 DD5 DD5,20
SS5 DJ10 SS5,20
CC6 DD4 CQ10,20
HH6 HQ10 HH4,20
HK10 DD2 DD8,20
DQ10 SS8 HH2,20
SS9 DD6 HH5,20
DD9 HH5 SS6,20
CC2 SS10 DD8,20
SS6 SS5 HH9,20
CC8 SS8 SS4,20
SS8 HH2 CC10,20
CC6 HH6 DD8,20
DD2 HK10 HH8,20
CC10 HH6 SS4,20
HH8 SQ10 CC2,20
HH9 DD3 DD8,20
HK10 SS5 HH5,20
SS9 CJ10 SA1,20
SS9 CA1 CC10,20
DD5 CC6 SS9,20
HH10 HH5 HH5,20
HH6 CC4 SJ10,20
SS5 SS5 SK10,20
HH8 HH10 CC2,20
SS6 HH4 SS10,20
DJ10 HH4 HH6,20
SS2 DD9 CC9,20
DA1 HH9 HJ10,20
CC8 HQ10 HH2,20
SS8 HH8 SS4,20
DD3 DJ10 CC7,20
CC9 SA1 DQ10,20
DD4 CQ10 HH6,20
DD4 DQ10 CC6,20
SS9 SS3 DD8,20
SJ10 DD6 SS4,20
DD8 DK10 DD2,20
DJ10 CC8 SS2,20
DD2 HH8 SJ10,20
HH9 DD5 CC6,20
CQ10 DA1 CC9,20
CC6 DD10 HH4,20
SS9 DJ10 SA1,20
HH7 HH3 CC10,20
DD3 SJ10 SS7,20
SA1 SS9 DK10,20
DK10 SS7 HH3,20
SQ10 HH6 HH4,20
HQ10 DD3 DD7,20
DD9 SS2 CC10,21
DJ10 SS8 HH3,21
HH9 CC5 DD7,21
SA1 SS10 DJ10,21
DD10 SS3 DD8,21
DD10 DA1 DD10,21
SK10 CC9 HH2,21
CC4 DD7 CK10,21
DK10 HA1 SS10,21
DJ10 SS7 HH4,21
DK10 DK10 HA1,21
CC7 DQ10 SS4,21
CC7 HQ10 DD4,21
SS7 SS4 CK10,21
HH5 CC6 DK10,21
HH5 SS8 DD8,21
DD3 HH8 HJ10,21
DD10 CC4 CC7,21
HH7 CK10 DD4,21
HH8 SS10 DD3,21
HH5 DD9 SS7,21
DD6 CC7 HH8,21
CQ10 SK10 HA1,21
DD7 CC8 SS6,21
DD2 SS9 DK10,21
HQ10 HA1 DK10,21
CA1 HH10 SJ10,21
DD9 SJ10 SS2,21
HH5 CQ10 HH6,21
CQ10 DA1 DJ10,21
SA1 HQ10 CC10,21
SK10 CC5 DD6,21
CC2 CC9 CQ10,21
HH9 HH6 DD6,21
HH7 SJ10 HH4,21
HH2 CC9 DK10,21
DD9 DD6 CC6,21
CC9 HH7 CC5,21
CK10 HH7 CC4,21
HH9 HH2 HQ10,21
SS8 SS10 DD3,21
CQ10 CK10 CA1,21
HH7 DD7 DD7,21
CC3 CC8 HK10,21
HA1 HJ10 SS10,21
CC10 CC7 DD4,21
DD7 SK10 DD4,21
CQ10 HH5 DD6,21
DJ10 HH6 CC5,21
HH6 DD5 DK10,21
CC4 HK10 DD7,21
CK10 DQ10 CA1,21
SS3 CJ10 HH8,21
CA1 HQ10 HQ10,21
HH5 SS6 DK10,21
DQ10 DK10 CA1,21
SS7 DD9 CC5,21
DQ10 SA1 DK10,21
SJ10 SQ10 HA1,21
HH6 SQ10 SS5,21
HA1 HQ10 CK10,21
SK10 SA1 CK10,21
DD5 HH10 SS6,21
CJ10 CC2 DD9,21
CQ10 CC6 CC5,21
HK10 HA1 CJ10,21
DD7 DD9 HH5,21
CC4 SK10 CC7,21
DD4 HH7 HH10,21
DD6 HH5 CC10,21
HJ10 CC6 HH5,21
CC4 CC7 HJ10,21
SS10 CC3 DD8,21
SK10 CJ10 DA1,21
HH10 CC6 DD5,21
DA1 CQ10 CC10,21
SS6 HH5 SQ10,21
SK10 CC7 CC4,21
SJ10 DD10 DA1,21
SS9 SS2 SQ10,21
HH4 CC9 HH8,21
HH3 CC8 SK10,21
DQ10 DD8 CC3,21
SJ10 CA1 CC10,21
SS4 DD8 HH9,21
SQ10 DD4 CC7,21
SA1 CJ10 CK10,21
SS9 CC2 SJ10,21
SA1 CJ10 DD10,21
HK10 SA1 HH10,21
SS9 CK10 DD2,21
DA1 SK10 HH10,21
CC10 DD3 HH8,21
CC7 DD4 CQ10,21
DD4 CC8 CC9,21
SK10 HH8 HH3,21
DA1 CC10 SS10,21
HJ10 SK10 HA1,21
SS9 SQ10 SS2,21
DD3 SS8 SJ10,21
CC7 DJ10 SS4,21
HK10 CA1 CQ10,21
CC7 HH5 SS9,21
HH7 HH8 SS6,21
SK10 CC4 CC7,21
CJ10 SS2 CC9,21
SQ10 SS2 HH9,21
CC4 HH7 CJ10,21
DD4 DQ10 SS7,21
CC8 HH3 HK10,21
DD9 HH2 SJ10,21
DA1 HQ10 DJ10,21
DD3 DD8 SQ10,21
CC4 HJ10 CC7,21
DD3 DD8 HH10,21
HA1 DD10 HQ10,21
SS6 SS5 CK10,21
CC5 SS7 SS9,21
HH9 HH8 CC4,21
SJ10 DQ10 HA1,21
HH5 DD6 DK10,21
HJ10 CC9 DD2,21
DJ10 SS10 HA1,21
SS7 DD4 CK10,21
HH5 SS6 SQ10,21
SQ10 DA1 SS10,21
SA1 DK10 CQ10,21
DD6 HJ10 HH5,21
HH5 SS6 HJ10,21
DD10 DD2 CC9,21
SS3 SJ10 SS8,21
DD4 SS7 SQ10,21
DD9 CC2 DJ10,21
SS9 CC7 SS5,21
CC5 CC6 HH10,21
SQ10 DD7 SS4,21
HH3 SK10 HH8,21
CA1 SQ10 DQ10,21
DD7 DJ10 DD4,21
DD9 DD9 DD3,21
SA1 HK10 DK10,21
CC4 HQ10 DD7,21
CC4 DD7 CK10,21
SS2 SS9 HH10,21
DD10 HA1 HK10,21
CC10 DJ10 SA1,21
HH6 HH5 CQ10,21
DD2 DD9 DD10,21
SS10 DD5 HH6,21
HH10 SJ10 HA1,21
DD7 DD5 SS9,21
HQ10 SS8 SS3,21
HH2 SS9 CQ10,21
CC2 CC9 DJ10,21
HK10 CC4 DD7,21
HH2 HK10 DD9,21
DQ10 CA1 HQ10,21
HH7 SJ10 DD4,21
SS6 CC5 CJ10,21
HH7 HH6 CC8,21
HH3 SS8 CJ10,21
CJ10 DD6 HH5,21
DD2 HH9 HJ10,21
HH9 HH5 DD7,21
HH8 DJ10 CC3,21
SK10 CC7 CC4,21
CA1 DQ10 SK10,21
HK10 SS9 DD2,21
CA1 HH10 DK10,21
CC2 SS9 DK10,21
CC3 DQ10 SS8,21
CC7 DD4 HQ10,21
HA1 DK10 DJ10,21
SS3 HH8 DD10,21
SS6 CC5 DJ10,21
CC8 CC10 DD3,21
CA1 HK10 HQ10,21
CC9 CC9 SS3,21
SS8 DD3 HQ10,21
SS8 SS3 DQ10,21
HQ10 CC3 DD8,21
DA1 DD10 CK10,21
DJ10 DD7 DD4,21
HH8 HK10 DD3,21
CK10 CC7 SS4,21
SS9 SS2 DQ10,21
HK10 DD3 DD8,21
HK10 HH8 CC3,21
DD5 SS6 HH10,21
CA1 SJ10 HQ10,21
DD5 DD7 HH9,21
DJ10 DJ10 CA1,21
DQ10 CA1 CK10,21
DD7 HH9 SS5,21
DK10 HH8 SS3,21
CC9 SS4 HH8,21
SS5 CJ10 DD6,21
SS6 HH10 SS5,21
SS4 CC7 CJ10,21
HJ10 SS5 HH6,21
SJ10 SS8 DD3,21
HA1 SK10 HQ10,21
DA1 DD10 CK10,21
CC3 CK10 DD8,21
CC8 CC3 HH10,21
HH4 SS10 CC7,21
SS3 CK10 HH8,21
DK10 CA1 DD10,21
SJ10 DD9 CC2,21
DK10 CA1 HH10,21
CC5 HJ10 CC6,21
CA1 CC10 CQ10,21
HH10 DD5 HH6,21
SS10 HJ10 DA1,21
CJ10 DD2 DD9,21
HH7 DQ10 CC4,21
DK10 DA1 SJ10,21
CJ10 CC6 CC5,21
SS7 HH9 SS5,21
SS7 CC4 HH10,21
SS4 CQ10 HH7,21
HH9 DD2 HK10,21
HH8 SS10 HH3,21
CC7 DD7 SS7,21
CC7 SS9 HH5,21
SQ10 CC7 DD4,21
CC10 DD5 HH6,21
SS2 DK10 HH9,21
DD3 CC8 DJ10,21
DD7 HH4 HJ10,21
CC8 DJ10 HH3,21
DQ10 CC4 CC7,21
CJ10 SS3 SS8,21
DD3 SS9 SS9,21
DD8 HH10 SS3,21
DD9 SJ10 CC2,21
DQ10 HH4 CC7,21
SQ10 DD4 DD7,21
HK10 SA1 CK10,21
CA1 DK10 DK10,21
SS6 SS5 HQ10,21
HH6 CQ10 CC5,21
HH9 CC10 DD2,21
DQ10 HH8 SS3,21
SQ10 SS3 SS8,21
CC10 SK10 SA1,21
HH4 DQ10 DD7,21
SS10 HK10 SA1,21
DD8 SS7 HH6,21
CC4 HQ10 SS7,21
HH3 SK10 DD8,21
HH5 SS6 SJ10,21
DD7 DK10 HH4,21
CC3 DD8 CK10,21
HJ10 HH3 CC8,21
HH2 CC9 SS10,21
HK10 CC5 CC6,21
SS4 HH7 CQ10,21
SS3 HQ10 CC8,21
DJ10 DD8 SS3,21
CC5 CC6 HJ10,21
SS7 DD7 DD7,21
CC9 CC2 SS10,21
CC9 HH2 HQ10,21
DD8 HH10 DD3,21
DD3 SS8 SJ10,21
SS9 SS9 CC3,21
SQ10 CC10 SA1,21
HH6 HJ10 DD5,21
CC2 DD9 CC10,21
SS10 CQ10 SA1,21
SQ10 DD3 CC8,21
CC10 DD2 DD9,21
HH4 CC10 SS7,21
SS9 SS4 SS8,21
HH5 HK10 DD6,21
SJ10 DA1 CQ10,21
SS2 CQ10 SS9,21
SJ10 CC2 DD9,21
DD4 SS7 HJ10,21
HK10 DD6 DD5,21
SS8 CC4 SS9,21
SK10 HA1 CC10,21
HJ10 SK10 DA1,21
CJ10 DD3 SS8,21
CC8 SK10 DD3,21
CQ10 SQ10 HA1,21
DQ10 CK10 DA1,21
DQ10 SA1 CC10,21
HH5 DK10 SS6,21
HH9 DD2 CQ10,21
DJ10 HJ10 HA1,21
DK10 CA1 CQ10,21
CK10 SA1 DD10,21
CC9 DD2 SK10,21
DA1 CC10 DD10,21
HH3 DD8 DQ10,21
SA1 HK10 DK10,21
HQ10 DD7 DD4,21
HH6 HH5 DJ10,21
SS8 SS6 CC7,21
DD4 DJ10 DD7,21
CQ10 CA1 HQ10,21
CK10 SA1 DJ10,21
DD9 DD3 DD9,21
CK10 SS5 DD6,21
DJ10 HA1 DJ10,21
SQ10 DD9 SS2,21
CA1 SQ10 HH10,21
SJ10 HH2 HH9,21
DJ10 DA1 HK10,21
CC9 DD8 HH4,21
DJ10 CQ10 CA1,21
HH4 DQ10 SS7,21
DQ10 CC2 HH9,21
CC10 HH3 SS8,21
HK10 HJ10 DA1,21
HJ10 CC10 CA1,21
CC8 DK10 DD3,21
HK10 DQ10 HA1,21
CC4 SS10 CC7,21
SJ10 DD5 DD6,21
CC4 HH7 HJ10,21
DD4 HH9 HH8,21
DD7 DQ10 HH4,21
HH6 DK10 SS5,21
DD10 SS4 DD7,21
DD3 CC8 CC10,21
HK10 CK10 CA1,21
DD6 HH5 HK10,21
SJ10 HH9 SS2,21
CC8 HQ10 SS3,21
SJ10 HH2 DD9,21
HQ10 CC10 HA1,21
HK10 HH5 DD6,21
CC5 SS9 DD7,21
SK10 DD9 SS2,21
DD5 SS6 CJ10,21
SS10 HA1 CJ10,21
DQ10 DD5 CC6,21
HH9 HH9 HH3,21
SS10 SQ10 DA1,21
CC4 SS8 CC9,21
SS9 SS8 SS4,21
SK10 SJ10 SA1,21
HH8 DD8 DD5,21
DD8 HH7 DD6,21
DD10 HH8 DD3,21
SK10 SJ10 SA1,21
CC9 DJ10 HH2,21
HH10 CA1 DJ10,21
DQ10 CQ10 HA1,21
HJ10 DD2 DD9,21
SS8 HH10 SS3,21
DD6 SS8 SS7,21
HH4 DD7 HK10,21
SK10 HH9 CC2,21
DD6 SS6 CC9,21
DD6 CC5 CC10,21
HH5 HH8 CC8,21
CC5 SS8 DD8,21
CC9 SS5 HH7,21
HH5 DJ10 SS6,21
SS9 DD5 CC7,21
SS6 DQ10 HH5,21
CK10 SS3 HH8,21
DD10 SA1 HH10,21
CC6 DD9 SS6,21
SS2 SS10 CC9,21
SS10 DD4 SS7,21
CC2 HH10 DD9,21
DD7 SS5 CC9,21
SS9 SS3 HH9,21
SK10 DK10 HA1,21
SS9 HK10 DD2,21
DQ10 CA1 SQ10,21
HH7 HH4 SK10,21
CC9 DD5 DD7,21
SS9 DD4 CC8,21
DD4 HH10 DD7,21
DA1 DK10 SS10,21
HH2 HJ10 HH9,21
HJ10 CC4 SS7,21
CC5 SS10 SS6,21
DD6 DD5 CK10,21
HH7 HH8 HH6,21
SA1 CJ10 DQ10,21
SS6 HQ10 HH5,21
DA1 HH10 SJ10,21
DD5 CC7 SS9,21
HJ10 SS8 SS3,21
DJ10 CC8 DD3,21
CC9 CK10 DD2,21
CC8 SS6 DD7,21
SS8 DJ10 SS3,21
SS3 SJ10 DD8,21
HH6 HH5 SK10,21
SA1 DD10 HK10,21
SS8 CK10 DD3,21
HH8 CC3 SQ10,21
HA1 DK10 CC10,21
DD10 SS2 CC9,21
HH7 CC9 HH5,21
DK10 CJ10 DA1,21
DD6 CC7 DD8,21
SS2 DK10 SS9,21
DQ10 DD2 SS9,21
HA1 DD10 SJ10,21
DA1 CC10 DD10,21
CC10 SA1 DD10,21
CC3 SJ10 CC8,21
HH9 DD4 CC8,21
HK10 CQ10 DA1,21
SS8 HH9 CC4,21
SS9 DJ10 HH2,21
HH10 SS9 CC2,21
DD4 DD7 HJ10,21
CC9 DD2 HK10,21
DD5 CQ10 HH6,21
SS6 DD9 HH6,21
DK10 HH6 HH5,21
DJ10 CK10 DA1,21
CJ10 CC7 CC4,21
HH3 HH8 CC10,21
DD5 CC7 DD9,21
CC8 SK10 HH3,21
CQ10 HQ10 SA1,21
CC4 HH7 CC10,21
CC7 SS4 SS10,21
DD10 HH3 HH8,21
DD8 DD5 SS8,21
CK10 SS10 HA1,21
DA1 SK10 HK10,21
CJ10 CC8 CC3,21
CC8 CC7 CC6,21
DD6 CC5 HJ10,21
SS8 CK10 HH3,21
SS7 SK10 CC4,21
CC9 HH10 SS2,21
SS9 HH10 SS2,21
HH5 CC9 DD7,21
CC6 DD5 SQ10,21
SQ10 DQ10 HA1,21
CC8 SS6 CC7,21
HH5 HH6 DQ10,21
CC3 DD8 SQ10,21
HH10 SA1 HH10,21
CC10 SA1 SS10,21
DJ10 CC10 HA1,21
SA1 DK10 DK10,21
DQ10 SS10 DA1,21
DD8 DD3 SS10,21
DA1 DD10 HK10,21
DJ10 DA1 DJ10,21
CC4 SS9 CC8,21
DD2 SK10 CC9,21
DD10 DD5 DD6,21
HH10 HA1 CK10,21
DQ10 DD10 SA1,21
DD3 SJ10 HH8,21
CC9 HH2 SJ10,21
HH3 HH8 CC10,21
SS9 DD9 DD3,21
SK10 CA1 DD10,21
CA1 CC10 HH10,21
SS5 SS6 HQ10,21
DQ10 CC3 HH8,21
CC7 SS4 DK10,21
DK10 DJ10 DA1,21
CC4 HH9 DD8,21
SS10 CC6 SS5,21
DA1 SJ10 DJ10,21
SS5 SS10 DD6,21
DK10 HA1 SJ10,21
SS6 SS5 CJ10,21
CC10 DA1 DD10,21
DD2 HK10 SS9,21
HA1 CJ10 SJ10,21
SA1 HJ10 HQ10,21
DD8 SS6 SS7,21
CK10 HH5 HH6,21
CA1 CK10 HJ10,21
